device,time_in_ms,time_in_ns,method,graph,nnodes,nedges,problem
Tesla K80,9907,1317164932,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,12707,4117602263,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,12928,43747546,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,12388,3798307658,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,15006,2121800744,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,14877,1992439112,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,10671,2081814249,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,11310,2720433588,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,11897,3307194977,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,13102,217440869,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,10781,2191741217,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,11626,3036215924,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,12103,3513792615,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,11300,2710587609,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,11106,2516514226,SYCL Data-Driven,rmat20,1048576,16777216,PR
Tesla K80,38615,4255427607,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,38613,4253957936,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,38617,4258087077,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30991,926352369,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30978,913331960,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,31002,938174871,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30955,890622768,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,31001,936341640,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30985,920671548,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30896,831824522,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30887,822421926,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30979,915194799,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30904,839895081,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30903,838327472,SYCL Topology-Driven,rmat20,1048576,16777216,PR
Tesla K80,30893,828468234,SYCL Topology-Driven,rmat20,1048576,16777216,PR
GeForce GTX,65,65597817,Lonestar,road-USA-CTR,264346,733846,PR
GeForce GTX,67,67186271,Lonestar,road-USA-CTR,264346,733846,PR
GeForce GTX,68,68542658,Lonestar,road-USA-CTR,264346,733846,PR
GeForce GTX,19007,1827143810,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18288,1108494379,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18506,1326866616,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18100,920611562,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18092,912673291,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,17983,803442033,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18305,1125462621,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18293,1113721460,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18318,1138346315,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,19318,2138466213,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,18984,1804205885,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,19115,1935314726,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,20219,3039805660,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,20510,3330955220,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,19889,2709377142,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7626,3331750375,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7716,3421836952,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7721,3426956202,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7721,3426635700,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7657,3362170125,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7702,3407590316,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7629,3334954355,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7610,3315517649,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7607,3312930712,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7701,3406780898,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7592,3297475113,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7602,3307202453,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7715,3420077276,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7630,3335799746,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,7597,3302910092,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,71,71468409,Lonestar,road-USA-CTR,264346,733846,PR
Tesla K80,67,67979315,Lonestar,road-USA-CTR,264346,733846,PR
Tesla K80,68,68657282,Lonestar,road-USA-CTR,264346,733846,PR
Tesla K80,20240,3060496131,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,21451,4271709353,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,20236,3056289288,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,19857,2677357222,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,20452,3272816353,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,21788,313527571,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,22365,890871955,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,21261,4082099882,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,22958,1483304831,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,22178,703364725,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,23477,2002193627,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,22989,1514770079,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,25595,4120681222,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,24181,2706945371,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,23686,2211502439,SYCL Data-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7875,3580714072,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7862,3567346622,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7876,3581904132,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7776,3481894986,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7680,3385364483,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7674,3379212127,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7662,3367551060,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7671,3376134560,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7664,3369305291,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7665,3370611181,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7572,3277401513,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7572,3277734927,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7573,3278996700,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7571,3276682579,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
Tesla K80,7667,3372968158,SYCL Topology-Driven,road-USA-CTR,264346,733846,PR
GeForce GTX,5123,5123735409,Lonestar,road-USA,23947347,57708624,PR
GeForce GTX,5093,5093914404,Lonestar,road-USA,23947347,57708624,PR
GeForce GTX,5872,5872002553,Lonestar,road-USA,23947347,57708624,PR
GeForce GTX,89393,3494493495,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,89341,3442139854,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,89273,3373856684,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,61111,981707105,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,61314,1184779161,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,60501,372130125,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,54205,2665704678,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,53762,2223206621,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,53516,1976933721,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,49102,1857997623,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,49278,2034062671,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,48450,1205524883,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,69037,318316468,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,70857,2137719316,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,69698,978972951,SYCL Data-Driven,road-USA,23947347,57708624,PR
GeForce GTX,49478,2234050161,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,49558,2314258873,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,49472,2227557525,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,24909,3434949878,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,24987,3512548990,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,25057,3582989280,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,16643,3758452512,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,16717,3832839941,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,16645,3760131184,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,16642,3757172936,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,16644,3759402616,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,16616,3731835649,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,33080,3016007255,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,33084,3019953781,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,33152,3087872025,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,5078,5078758667,Lonestar,road-USA,23947347,57708624,PR
Tesla K80,5080,5080102489,Lonestar,road-USA,23947347,57708624,PR
Tesla K80,5084,5084148844,Lonestar,road-USA,23947347,57708624,PR
Tesla K80,210081,3922754787,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,210108,3949967002,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,209686,3527829568,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,133982,838128493,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,131548,2699345697,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,133959,815718242,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,95727,1237969566,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,95172,682775353,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,95045,555868038,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,116282,318812546,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,116185,221026821,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,117269,1305128824,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,472547,100824504,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,474745,2299365762,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,474843,2396869301,SYCL Data-Driven,road-USA,23947347,57708624,PR
Tesla K80,123546,3287694945,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,123532,3273401265,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,123614,3354954959,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,66021,1597206820,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,66056,1632019300,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,66050,1626340204,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,41295,2641088182,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,41322,2667371038,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,41328,2673585155,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,33304,3239682382,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,33274,3209877910,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,33183,3118399592,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,50032,2787534613,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,50004,2760006295,SYCL Topology-Driven,road-USA,23947347,57708624,PR
Tesla K80,50005,2760839578,SYCL Topology-Driven,road-USA,23947347,57708624,PR
GeForce GTX,1393,1393684921,Lonestar,road-USA-W,6262104,15119284,PR
GeForce GTX,1288,1288886962,Lonestar,road-USA-W,6262104,15119284,PR
GeForce GTX,1294,1294397984,Lonestar,road-USA-W,6262104,15119284,PR
GeForce GTX,27807,2038193664,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,27645,1875986437,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,28025,2255404194,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,27612,1842301397,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,27923,2153904483,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,28044,2274425852,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,21913,438670657,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,21601,126826921,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,22281,806887987,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,21828,353861398,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,22683,1208656068,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,23582,2107806565,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,32416,2352045122,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,32545,2480900558,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,31749,1685041586,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,16525,3640313873,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,16531,3646354247,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,16533,3648466282,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8315,4020078416,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8304,4009475048,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8321,4026469600,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8207,3912986028,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8204,3909970798,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8321,4027010525,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8212,3917394898,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8210,3915383209,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8204,3909449757,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8423,4128946465,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8405,4110988390,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
GeForce GTX,8395,4100724221,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,1366,1366087332,Lonestar,road-USA-W,6262104,15119284,PR
Tesla K80,1293,1293194337,Lonestar,road-USA-W,6262104,15119284,PR
Tesla K80,1294,1294930806,Lonestar,road-USA-W,6262104,15119284,PR
Tesla K80,65455,1030604150,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,66374,1950228895,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,65360,935604339,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,38430,4070434106,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,38826,171388415,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,37175,2815795910,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,30410,345920963,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,30399,335201933,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,30927,863006890,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,32818,2753929239,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,31657,1592437159,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,30230,165541731,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,50364,3120256780,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,54577,3038314078,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,49902,2657635790,SYCL Data-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,32990,2925645059,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,33007,2942502324,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,33000,2935408235,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,23878,2403794642,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,24178,2704041149,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,23121,1646470559,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,16402,3517790239,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,16480,3595367475,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,16400,3515879875,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,8391,4096296587,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,8406,4111873225,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,8367,4072350513,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,16619,3734173666,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,16627,3742417646,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
Tesla K80,16600,3715242971,SYCL Topology-Driven,road-USA-W,6262104,15119284,PR
